dataset_label,file_family,field_pair,flag,definition,numerator,denominator,rate,status
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,extreme_byte_length_ratio,KO/EN byte ratio <0.20 or >5.00,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,duplicate_candidate_pair,salted within-run KO+EN hash repeated,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,one_to_many_indicator,distinct KO hashes linked to multiple EN hashes,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,many_to_one_indicator,distinct EN hashes linked to multiple KO hashes,5,100087,4.995653781210347e-05,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,unobserved_direction,direction not directly observed,100087,100087,1.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,suspiciously_short_KO,KO <2 codepoints,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,suspiciously_short_EN,EN <2 codepoints,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,suspiciously_long_KO,KO >1000 codepoints,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,suspiciously_long_EN,EN >1000 codepoints,0,100087,0.0,SOFT_FLAG_ONLY
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,131,100087,0.001308861290677111,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,29,100087,0.00028974791931020015,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,39434,100087,0.39399722241649765,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100087,9.991307562420695e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,276,100087,0.0027576008872281115,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100087,100087,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,38,100087,0.0003796696873719864,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,110,100087,0.0010990438318662762,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100060,100087,0.9997302346958147,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100087,1.998261512484139e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100087,9.991307562420695e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,16,100087,0.00015986092099873111,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100087,1.998261512484139e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,EN_zero_width,aggregate Unicode/preprocessing indicator; not official pipeline evidence,2,100087,1.998261512484139e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_NFKC_change,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1170,100087,0.011689829848032213,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_bracket_placeholder,aggregate Unicode/preprocessing indicator; not official pipeline evidence,131,100087,0.001308861290677111,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_digit_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,46900,100087,0.46859232467753054,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_email,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1,100087,9.991307562420695e-06,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_emoji_symbol_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,1127,100087,0.011260203622848122,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_latin_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,9771,100087,0.0976250661924126,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_markup,aggregate Unicode/preprocessing indicator; not official pipeline evidence,6,100087,5.994784537452416e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_phone,aggregate Unicode/preprocessing indicator; not official pipeline evidence,72,100087,0.00071937414449429,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_punctuation_mixing,aggregate Unicode/preprocessing indicator; not official pipeline evidence,100087,100087,1.0,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_punctuation_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,4,100087,3.996523024968278e-05,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_repeated_whitespace,aggregate Unicode/preprocessing indicator; not official pipeline evidence,11,100087,0.00010990438318662763,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_url,aggregate Unicode/preprocessing indicator; not official pipeline evidence,16,100087,0.00015986092099873111,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
LOCAL_LEGACY_KO_EN_XLSX,6_지자체웹,원문 + 번역문,KO_whitespace_normalization_indicator,aggregate Unicode/preprocessing indicator; not official pipeline evidence,34,100087,0.0003397044571223036,LOCAL_OBSERVED_PREPROCESSING_INDICATOR / NOT DOCUMENTED_AS_OFFICIAL_PREPROCESSING
